id,name,pos,team_name,price,selected_by,status,pen1,prior,benched,minutes_season,xp_h,xp_next,p_start,games,starts_actual,value
588,Khalaili,DEF,CRY,5.0,0.2,a,False,False,False,199,26.908774933280128,5.424302892832353,0.705,6,0.6666666666666666,5.381754986656025
589,Gourna-Douath,MID,HUL,5.0,0.0,a,False,True,False,126,3.151109409099737,0.49696387824680843,0.17899999999999996,6,0.3333333333333333,0.6302218818199474
590,Benda,GK,NFO,4.5,0.1,a,False,True,False,0,6.199972520169809,0.991277439444084,0.298,6,0.0,1.3777716711488466
591,Enciso,MID,IPS,5.5,0.8,a,False,False,False,250,20.779994933485522,3.2765948490153667,0.963,6,1.0,3.778180896997368
592,Ouattara,DEF,IPS,4.0,0.9,a,False,True,False,39,1.3830887579677849,0.20838991084173725,0.08700000000000001,6,0.0,0.3457721894919462
593,Dedić,DEF,NEW,4.5,3.5,a,False,False,False,270,20.50380734316437,3.0290545052323266,0.875,6,1.0,4.556401631814305
594,David,FWD,BHA,6.0,0.2,a,False,True,True,23,14.332849590883223,2.680569531203526,0.642,6,0.0,2.388808265147204
595,Gozo,MID,CRY,5.0,0.0,a,False,True,False,22,3.38847115212136,0.6229117799666317,0.17800000000000002,6,0.0,0.677694230424272
596,Ruggeri,DEF,AVL,4.5,0.1,a,False,True,False,23,4.505730401138835,0.8459642186144036,0.246,6,0.0,1.0012734224752966
597,Suzuki,GK,AVL,5.0,1.4,a,False,False,False,180,19.865406137513514,3.485226735489314,0.684,6,0.6666666666666666,3.9730812275027025
598,Elvedi,DEF,LEE,4.5,0.0,a,False,True,False,146,4.363672589513513,0.7909374585112041,0.246,6,0.3333333333333333,0.9697050198918917
599,Cherif,FWD,COV,5.0,0.1,a,False,True,False,0,3.201418114758218,0.5305932817177168,0.145,6,0.0,0.6402836229516435
600,Osman,MID,BHA,5.0,0.0,a,False,True,False,28,3.3031133682196816,0.5936456023073171,0.17800000000000002,6,0.0,0.6606226736439363
601,Williams-Barnett,MID,TOT,4.5,0.1,a,False,True,False,0,0.852056554265567,0.1457067936528689,0.043000000000000003,6,0.0,0.1893459009479038
602,Humphreys,MID,IPS,4.5,0.0,u,False,True,False,0,0.31635387252847086,0.0,0.017333333333333333,6,0.0,0.07030086056188241
603,Lienou,DEF,LEE,4.0,0.1,a,False,True,False,0,1.4145206629945262,0.25626685497997637,0.079,6,0.0,0.35363016574863154
604,Cresswell,MID,LEE,4.5,0.1,a,False,True,False,0,0.8181857224505575,0.1418749875941337,0.043000000000000003,6,0.0,0.18181904943345722
605,Yalcouyé,MID,BHA,4.5,2.5,a,False,True,False,167,0.8255030871890948,0.1475011951201623,0.043000000000000003,6,0.6666666666666666,0.18344513048646552
606,Rowe,DEF,AVL,4.0,0.1,a,False,True,False,0,1.5314980080625125,0.2866574352850202,0.078,6,0.0,0.3828745020156281
607,Lynch,MID,AVL,4.5,0.1,u,False,True,False,0,0.33177396099501577,0.0,0.017333333333333333,6,0.0,0.07372754688778128
608,Jebbison,FWD,BOU,5.0,0.1,a,False,True,False,16,5.212642866633105,0.9046756924502569,0.18299999999999997,6,0.0,1.042528573326621
609,Shahar,DEF,NEW,4.0,0.3,a,False,True,False,0,1.5703443396671626,0.2272033759518746,0.081,6,0.0,0.39258608491679065
610,De Fougerolles,DEF,FUL,4.0,0.1,d,False,True,False,0,1.3855429933740324,0.1659065608296343,0.06899999999999999,6,0.0,0.3463857483435081
611,Wan-Bissaka,DEF,AVL,4.5,0.2,a,False,False,False,17,4.341148022880096,0.8154125621959574,0.25,6,0.0,0.9646995606400213
612,Methalie,DEF,SUN,4.5,0.0,a,False,True,False,0,4.400380411573313,0.6963848141771348,0.221,6,0.0,0.9778623136829585
613,Ahoka,MID,SUN,4.5,0.2,a,False,True,False,0,0.7909537401099295,0.12539605157939038,0.043000000000000003,6,0.0,0.17576749780220655
614,Hadjam,DEF,BHA,4.5,0.0,a,False,True,False,0,4.242077712170482,0.8119863462519561,0.218,6,0.0,0.9426839360378848
615,Di Gregorio,GK,BOU,4.5,0.0,a,False,True,False,0,7.7593714498956805,1.3263757984762115,0.381,6,0.0,1.7243047666434845
616,Bouaddi,MID,MCI,5.5,0.2,a,False,True,False,22,6.967033876582079,1.057760149807423,0.29,6,0.0,1.2667334321058326
617,Cho,MID,HUL,5.0,0.0,a,False,True,False,15,3.13805457518155,0.4949049903912757,0.17800000000000002,6,0.0,0.62761091503631
618,Goretzka,MID,AVL,6.0,0.1,a,False,True,True,0,17.95505782635935,3.170606720355889,0.727,6,0.0,2.9925096377265583
619,Palacios,MID,IPS,5.0,0.0,a,False,True,False,105,2.9832316121320868,0.4811687340351441,0.17800000000000002,6,0.3333333333333333,0.5966463224264174
620,Diouf,DEF,BRE,4.5,0.1,a,False,False,False,0,5.589450940731001,0.7744253259259373,0.309,6,0.0,1.2421002090513336
621,McAidoo,MID,MCI,4.5,0.1,a,False,True,False,11,0.8598494584159897,0.13401048770360108,0.043000000000000003,6,0.0,0.19107765742577548
622,Braithwaite,DEF,MCI,4.0,0.1,a,False,True,False,1,1.7761190423010025,0.24191576353111438,0.078,6,0.0,0.4440297605752506
623,Bentley,GK,COV,4.0,0.3,a,False,True,False,0,2.226685496760477,0.36762329952865386,0.12,6,0.0,0.5566713741901193
624,Cozier-Duberry,MID,BHA,5.0,0.0,u,False,True,False,0,1.3140862808007574,0.0,0.07133333333333333,6,0.0,0.2628172561601515
625,Cairns,GK,LEE,4.0,0.2,a,False,True,False,0,3.182699514119229,0.5598612526503344,0.16,6,0.0,0.7956748785298072
626,Zepa,MID,FUL,4.5,0.3,a,False,True,False,0,0.8417099614360508,0.13087540174180695,0.043000000000000003,6,0.0,0.1870466580969002
627,Barcola,MID,LIV,8.0,1.6,a,False,True,True,26,19.83007575568674,3.6047495557155,0.789,6,0.0,2.4787594694608424
628,Allan,MID,MCI,6.0,0.0,a,False,True,False,0,9.979269387506472,1.4995662588615966,0.3499999999999999,6,0.0,1.6632115645844119
629,Zetterer,GK,LEE,4.0,0.3,a,False,True,False,0,2.3844679305956227,0.4194460413602865,0.12,6,0.0,0.5961169826489057
630,Harwood-Bellis,DEF,AVL,4.5,0.0,a,False,True,False,0,4.039833446364283,0.7584906864205853,0.221,6,0.0,0.8977407658587295
631,Mbaye,MID,AVL,6.0,0.1,a,False,True,True,0,17.126118976133384,3.024227960971884,0.694,6,0.0,2.854353162688897
632,Ansah,FWD,HUL,5.0,0.0,a,False,True,False,0,7.857089949231244,1.2365899868802965,0.351,6,0.0,1.5714179898462488
633,Ahanor,DEF,CRY,4.5,0.0,a,False,True,False,0,4.439608721873693,0.8859378706974994,0.221,6,0.0,0.9865797159719318
634,Fernandez-Pardo,FWD,NEW,6.0,0.1,a,False,True,True,27,16.600140234251686,2.556417058328092,0.544,6,0.0,2.7666900390419475
635,Larsson,MID,FUL,5.0,0.0,a,False,True,False,11,3.35513659450848,0.5196767674659255,0.17899999999999996,6,0.0,0.671027318901696
636,Ángel,MID,FUL,5.0,0.0,a,False,True,False,0,3.341236489711213,0.5175237816410548,0.17800000000000002,6,0.0,0.6682472979422426
637,Vaz,FWD,HUL,5.0,0.0,a,False,True,False,0,5.540463528262892,0.871987181767687,0.248,6,0.0,1.1080927056525784
638,Norton-Cuffy,DEF,HUL,4.0,0.2,a,False,True,False,26,1.2443840018406656,0.15861117920917023,0.078,6,0.0,0.3110960004601664
639,Andrés,MID,BHA,5.5,0.0,a,False,True,False,0,7.722610743997494,1.4234362510645318,0.36599999999999994,6,0.0,1.4041110443631808
640,Flemming,FWD,IPS,5.5,0.0,a,False,False,False,24,6.050957330089828,0.9733754283862741,0.283,6,0.0,1.1001740600163323
641,Bard,DEF,LEE,4.5,0.0,a,False,True,False,0,4.029888046878836,0.7304373425134482,0.228,6,0.0,0.8955306770841857
642,Thomas,MID,HUL,5.5,0.0,a,False,True,True,27,13.559858321513723,2.1132624827974857,0.6830000000000002,6,0.0,2.4654287857297676
643,Chilwell,DEF,CRY,4.5,0.2,a,False,True,False,16,4.394748623173643,0.8769858970414,0.219,6,0.0,0.9766108051496984
644,Timber,MID,CRY,5.0,0.0,a,False,True,False,73,3.3838191893185057,0.6220565971128393,0.17800000000000002,6,0.3333333333333333,0.6767638378637011
645,Mouzakitis,MID,HUL,5.0,0.0,a,False,True,False,0,3.133746404180026,0.4942255454431298,0.17800000000000002,6,0.0,0.6267492808360051
646,Fofana,MID,SUN,5.5,0.0,a,False,True,True,16,12.392218249344674,1.9053613626596686,0.637,6,0.0,2.2531305907899406
647,Osorio,MID,CRY,5.5,0.0,a,False,True,False,1,9.971904326890424,1.8884799508882413,0.457,6,0.0,1.813073513980077
648,Bahoya,MID,LEE,5.0,0.0,a,False,True,False,0,3.1521057251930706,0.5514196075908299,0.17899999999999996,6,0.0,0.6304211450386141
649,Maitland-Niles,DEF,EVE,4.5,0.1,a,False,True,False,13,4.568397290198206,0.787621892749055,0.246,6,0.0,1.0151993978218234
650,Affengruber,DEF,FUL,4.5,0.0,a,False,True,False,0,4.489361759946256,0.6126727925366159,0.228,6,0.0,0.9976359466547235
651,J.Angulo,FWD,SUN,4.5,0.3,a,False,True,False,0,3.798814053757815,0.5596453241869433,0.166,6,0.0,0.8441809008350699
652,Azeez,MID,BHA,5.5,0.0,i,False,True,False,0,2.673445142792943,0.0,0.12733333333333333,6,0.0,0.48608093505326233
653,Samba,MID,MCI,4.5,0.0,a,False,True,False,0,0.9114697861551658,0.1411640409659838,0.043000000000000003,6,0.0,0.20254884136781462
654,Graham,MID,EVE,4.5,0.0,a,False,True,False,0,0.8388052523700189,0.13820848357240859,0.043000000000000003,6,0.0,0.18640116719333755
