id,name,pos,team,team_name,price,gw,opp,home,p_start,xp,pts_goal,pts_ast,pts_cs,pts_dc,pts_bonus,pts_sv,pts_app,p_cs,per_match,p_start_base,xg,xa,bonus90,selected_by,status,news,pen1,prior,benched,starts_actual,minutes_season
2,Arrizabalaga,GK,1,ARS,4.9,8,EVE,True,0.462,2.1940148217960713,0.0,0.0,0.9260374193917034,0.0,0.09582707750500692,0.3818253182042521,0.8785669836014602,0.5006650402544537,4.744804026580093,0.46240367557971596,0.0,0.0,0.20723684210526316,0.1,a,,False,True,False,0.0,0
2,Arrizabalaga,GK,1,ARS,4.9,9,LIV,False,0.462,1.943394145830449,0.0,0.0,0.6456801454605678,0.0,0.09582707750500692,0.4800429040321054,0.8785669836014602,0.3490889992662137,4.202808603097745,0.46240367557971596,0.0,0.0,0.20723684210526316,0.1,a,,False,True,False,0.0,0
3,Meslier,GK,1,ARS,4.9,4,SUN,False,0.38,1.7321995696457502,0.0,0.0,0.736780246972183,0.0,0.07877502203234163,0.2716579160741507,0.7222294083473099,0.48456987941356583,4.55697198741628,0.3801207412354263,0.0,0.0,0.20723684210526316,0.0,a,,False,True,False,0.0,0
3,Meslier,GK,1,ARS,4.9,5,BHA,False,0.38,1.6219511795886326,0.0,0.0,0.5701845326951481,0.0,0.07877502203234163,0.36777190404288446,0.7222294083473099,0.37500224983908903,4.266936800967889,0.3801207412354263,0.0,0.0,0.20723684210526316,0.0,a,,False,True,False,0.0,0
3,Meslier,GK,1,ARS,4.9,6,LEE,True,0.38,1.7709192875202295,0.0,0.0,0.7049008971274114,0.0,0.07877502203234163,0.34877454543693615,0.7222294083473099,0.4636032848644491,4.658833616299347,0.3801207412354263,0.0,0.0,0.20723684210526316,0.0,a,,False,True,False,0.0,0
3,Meslier,GK,1,ARS,4.9,7,NFO,False,0.38,1.6762492789827617,0.0,0.0,0.6540906654731989,0.0,0.07877502203234163,0.3162948356582571,0.7222294083473099,0.4301861188548578,4.409781148839188,0.3801207412354263,0.0,0.0,0.20723684210526316,0.0,a,,False,True,False,0.0,0
3,Meslier,GK,1,ARS,4.9,8,EVE,True,0.38,1.80359842360046,0.0,0.0,0.7612526648487499,0.0,0.07877502203234163,0.31388098893524363,0.7222294083473099,0.5006650402544537,4.744804026580093,0.3801207412354263,0.0,0.0,0.20723684210526316,0.0,a,,False,True,False,0.0,0
3,Meslier,GK,1,ARS,4.9,9,LIV,False,0.38,1.5975747214801412,0.0,0.0,0.5307838766328253,0.0,0.07877502203234163,0.3946211376384981,0.7222294083473099,0.3490889992662137,4.202808603097745,0.3801207412354263,0.0,0.0,0.20723684210526316,0.0,a,,False,True,False,0.0,0
4,Gabriel,DEF,1,ARS,8.0,4,SUN,False,0.929,5.199679778941587,0.5848353251912277,0.11332246823719762,1.8016232413503213,0.6320600488105822,0.6388173157291903,0.0,1.766042579198423,0.48456987941356583,5.594084591365348,0.9294960943149595,0.10486601804429896,0.04063939193515977,0.6872727272727273,24.0,a,,False,False,False,1.0,270
4,Gabriel,DEF,1,ARS,8.0,5,BHA,False,0.929,4.642037490273722,0.5404117022018795,0.10471458429389173,1.3942525063390236,0.6320600488105822,0.6388173157291903,0.0,1.766042579198423,0.37500224983908903,4.994144159040188,0.9294960943149595,0.09690047928606665,0.03755245626612578,0.6872727272727273,24.0,a,,False,False,False,1.0,270
4,Gabriel,DEF,1,ARS,8.0,6,LEE,True,0.929,5.30121208370151,0.7485379177768706,0.14504281933358124,1.723669770372364,0.6320600488105822,0.6388173157291903,0.0,1.766042579198423,0.4636032848644491,5.7033182991570435,0.9294960943149595,0.1342193048389559,0.05201485701794085,0.6872727272727273,24.0,a,,False,False,False,1.0,270
4,Gabriel,DEF,1,ARS,8.0,7,NFO,False,0.929,4.979013928960013,0.6060258503711143,0.11742851743291274,1.599425269216405,0.6320600488105822,0.6388173157291903,0.0,1.766042579198423,0.4301861188548578,5.356680850423107,0.9294960943149595,0.10866566197852191,0.04211189200655286,0.6872727272727273,24.0,a,,False,False,False,1.0,270
4,Gabriel,DEF,1,ARS,8.0,8,EVE,True,0.929,5.449470269289512,0.7343182546213888,0.14228750128613968,1.8614647979062267,0.6320600488105822,0.6388173157291903,0.0,1.766042579198423,0.5006650402544537,5.862822127623659,0.9294960943149595,0.131669596589785,0.05102675243658262,0.6872727272727273,24.0,a,,False,False,False,1.0,270
4,Gabriel,DEF,1,ARS,8.0,9,LIV,False,0.929,4.542374272912346,0.5618540514045903,0.10886942896860519,1.2979074455450534,0.6320600488105822,0.6388173157291903,0.0,1.766042579198423,0.3490889992662137,4.8869213121977495,0.9294960943149595,0.10074527743957833,0.03904245523801517,0.6872727272727273,24.0,a,,False,False,False,1.0,270
5,J.Timber,DEF,1,ARS,6.5,4,SUN,False,0.104,0.5213028379463376,0.09744017840353755,0.01582627101458731,0.20202358143276458,0.01049401785994119,0.034431045675277536,0.0,0.19803377233578145,0.48456987941356583,5.001547869413981,0.41691320491743467,0.15581209270777685,0.05061411928723961,0.3303425774877651,0.1,d,Groin injury - 25% chance of playing,False,False,False,0.0,0
5,J.Timber,DEF,1,ARS,6.5,5,BHA,False,0.104,0.4561150826688586,0.0900387004781092,0.014624120141348947,0.15634338983166315,0.01049401785994119,0.034431045675277536,0.0,0.19803377233578145,0.37500224983908903,4.376115481966444,0.41691320491743467,0.14397673091363694,0.0467695113158948,0.3303425774877651,0.1,d,Groin injury - 25% chance of playing,False,False,False,0.0,0
5,J.Timber,DEF,1,ARS,6.5,6,LEE,True,0.292,1.5189416395291637,0.34920166806476194,0.056717468379945415,0.5411905276486461,0.029383250007835333,0.0964069278907771,0.0,0.554494562540188,0.4636032848644491,5.204720316614905,0.41691320491743467,0.19942581170485946,0.06478163310157854,0.3303425774877651,0.1,d,Groin injury - 25% chance of playing,False,False,False,0.0,0
5,J.Timber,DEF,1,ARS,6.5,7,NFO,False,0.292,1.393912961369971,0.28271812664945273,0.04591918617554805,0.5021807658637594,0.029383250007835333,0.0964069278907771,0.0,0.554494562540188,0.4301861188548578,4.7763040533170145,0.41691320491743467,0.16145768204145017,0.05244803684149018,0.3303425774877651,0.1,d,Groin injury - 25% chance of playing,False,False,False,0.0,0
5,J.Timber,DEF,1,ARS,6.5,8,EVE,True,0.292,1.5631097719714082,0.3425680293735374,0.05564003024856817,0.5844548262632819,0.029383250007835333,0.0964069278907771,0.0,0.554494562540188,0.5006650402544537,5.356064364527336,0.41691320491743467,0.19563740259477216,0.06355100339065847,0.3303425774877651,0.1,d,Groin injury - 25% chance of playing,False,False,False,0.0,0
5,J.Timber,DEF,1,ARS,6.5,9,LIV,False,0.292,1.2494213128029812,0.2621114673016634,0.04257224468912368,0.40751147775939195,0.029383250007835333,0.0964069278907771,0.0,0.554494562540188,0.3490889992662137,4.281197066118409,0.41691320491743467,0.1496894113177368,0.04862522278474253,0.3303425774877651,0.1,d,Groin injury - 25% chance of playing,False,False,False,0.0,0
6,Saliba,DEF,1,ARS,5.9,4,SUN,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48456987941356583,4.5589196330450275,0.4244347696831511,0.027307240058116963,0.03754745507991082,0.4131599081866871,0.2,i,Back injury - Unknown return date,False,False,False,0.0,0
6,Saliba,DEF,1,ARS,5.9,5,BHA,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37500224983908903,3.995031599882376,0.4244347696831511,0.025233003969821914,0.03469538045850513,0.4131599081866871,0.2,i,Back injury - Unknown return date,False,False,False,0.0,0
6,Saliba,DEF,1,ARS,5.9,6,LEE,True,0.255,1.1549631515500813,0.05340371516333236,0.036715054174791,0.4722464482459073,0.0689628922906546,0.10521565828411701,0.0,0.4838556374387921,0.4636032848644491,4.535298998604208,0.4244347696831511,0.03495087203676086,0.04805744905054618,0.4131599081866871,0.2,i,Back injury - Unknown return date,False,False,False,0.0,0
6,Saliba,DEF,1,ARS,5.9,7,NFO,False,0.255,1.0961414655413027,0.04323632928436707,0.02972497638300236,0.4382062710649205,0.0689628922906546,0.10521565828411701,0.0,0.4838556374387921,0.4301861188548578,4.3043185268083874,0.4244347696831511,0.02829667201121509,0.038907924015420745,0.4131599081866871,0.2,i,Back injury - Unknown return date,False,False,False,0.0,0
6,Saliba,DEF,1,ARS,5.9,8,EVE,True,0.255,1.198521345324304,0.05238922702206462,0.03601759357766943,0.509999162517131,0.0689628922906546,0.10521565828411701,0.0,0.4838556374387921,0.5006650402544537,4.7063429252784985,0.4244347696831511,0.03428692487316341,0.04714452170059969,0.4131599081866871,0.2,i,Back injury - Unknown return date,False,False,False,0.0,0
6,Saliba,DEF,1,ARS,5.9,9,LIV,False,0.255,0.9856411866691381,0.04008493492712973,0.027558392762401684,0.355597221605945,0.0689628922906546,0.10521565828411701,0.0,0.4838556374387921,0.3490889992662137,3.870407017647411,0.4244347696831511,0.026234194137151397,0.03607201693858317,0.4131599081866871,0.2,i,Back injury - Unknown return date,False,False,False,0.0,0
7,Lewis-Skelly,MID,1,ARS,5.5,4,SUN,False,0.601,1.3980698012868569,0.06953438529933428,0.06881385796675567,0.29127399285355315,0.0007401288456973286,0.0,0.0,1.1420862293205458,0.48456987941356583,2.3258599519454353,0.6010980154318663,0.023135789343565357,0.038160087151685514,0.0,0.7,a,,False,False,False,1.0,226
7,Lewis-Skelly,MID,1,ARS,5.5,5,BHA,False,0.601,1.3217000948191804,0.06425260907228493,0.0635868124189202,0.2254131081607613,0.0007401288456973286,0.0,0.0,1.1420862293205458,0.37500224983908903,2.1988096132202144,0.6010980154318663,0.021378413311220753,0.03526147748867849,0.0,0.7,a,,False,False,False,1.0,226
7,Lewis-Skelly,MID,1,ARS,5.5,6,LEE,True,0.601,1.4241921958971533,0.08899791401765866,0.08807570223256622,0.2786710144797145,0.0007401288456973286,0.0,0.0,1.1420862293205458,0.4636032848644491,2.3693177474124996,0.6010980154318663,0.02961178101834757,0.0488415643657755,0.0,0.7,a,,False,False,False,1.0,226
7,Lewis-Skelly,MID,1,ARS,5.5,7,NFO,False,0.601,1.3703926468408265,0.0720538468966167,0.07130721246700387,0.25858402230999195,0.0007401288456973286,0.0,0.0,1.1420862293205458,0.4301861188548578,2.279815623507343,0.6010980154318663,0.023974075790234885,0.03954275378077474,0.0,0.7,a,,False,False,False,1.0,226
7,Lewis-Skelly,MID,1,ARS,5.5,8,EVE,True,0.601,1.4431061497506934,0.08730725770110198,0.08640256478930988,0.30094876209306753,0.0007401288456973286,0.0,0.0,1.1420862293205458,0.5006650402544537,2.4007834208433976,0.6010980154318663,0.029049258343791073,0.04791374150366747,0.0,0.7,a,,False,False,False,1.0,226
7,Lewis-Skelly,MID,1,ARS,5.5,9,LIV,False,0.601,1.3111960787420274,0.06680201145439421,0.06610979745240199,0.20983670466801727,0.0007401288456973286,0.0,0.0,1.1420862293205458,0.3490889992662137,2.181334898934881,0.6010980154318663,0.02222666178872658,0.03666057545534932,0.0,0.7,a,,False,False,False,1.0,226
8,Calafiori,DEF,1,ARS,5.8,4,SUN,False,0.83,4.319301356984679,0.832653018209508,0.19694497061277752,1.609156000191316,0.046568551068163454,0.3609429396562859,0.0,1.5773764168253763,0.48456987941356583,5.2027356886618215,0.8301981141186191,0.16715950165973237,0.07907549104383131,0.43476723629935177,49.0,a,,False,False,False,1.0,236
